,City,State,Total Generation Rank,Electric Generation Rank,Commercial Generation Rank,Capacity Growth Status,CAIDI w/ Major Events,CAIDI w/o Major Events,SAIFI Major Events,Utility Annual Energy Savings (MWh),Utility Peak Demand Savings (MW),Utility Annual Incentive Cost ($),Utility Commercial Avg Life (Yrs),Regional Electricity Demand,IXP_Count,Total MWh Rank,Purchased Rank,County,Gigabit_Fiber_Coverage,Business_Density
2387,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,High,High,Moderate,Moderate,18,Unknown,Unknown,Montgomery County,Good,High
2388,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,High,High,Moderate,Moderate,18,Unknown,Unknown,Dallas County,Good,High
2389,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,High,High,Moderate,Moderate,18,Unknown,Unknown,Eddy County,Good,High
2390,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,High,High,Moderate,Moderate,18,Unknown,Unknown,Montgomery County,Good,High
2391,Houston,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,High,High,Moderate,Moderate,18,Unknown,Unknown,Harris County,Unknown,Unknown
2392,Houston,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,High,High,Moderate,Moderate,18,Unknown,Unknown,Tulsa County,Unknown,Unknown
2393,Houston,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,High,High,Moderate,Moderate,18,Unknown,Unknown,Santa Rosa County,Unknown,Unknown
2394,San Antonio,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,High,High,Moderate,Moderate,18,High,High,Bexar County,Unknown,Unknown
2395,San Antonio,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,High,High,Moderate,Moderate,18,High,High,Harris County,Unknown,Unknown
2396,Houston,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,High,High,Moderate,Moderate,18,Unknown,Unknown,Harris County,Unknown,Unknown
2397,Houston,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,High,High,Moderate,Moderate,18,Unknown,Unknown,Tulsa County,Unknown,Unknown
2398,Houston,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,High,High,Moderate,Moderate,18,Unknown,Unknown,Santa Rosa County,Unknown,Unknown
2399,San Antonio,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,High,High,Moderate,Moderate,18,High,High,Bexar County,Unknown,Unknown
2400,San Antonio,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,High,High,Moderate,Moderate,18,High,High,Harris County,Unknown,Unknown
2401,Austin,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,High,High,Moderate,Moderate,18,High,High,Travis County,Unknown,Unknown
2402,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,High,High,Moderate,Moderate,18,Unknown,Unknown,Dallas County,Good,High
2403,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,High,High,Moderate,Moderate,18,Unknown,Unknown,Eddy County,Good,High
2404,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,High,High,Moderate,Moderate,18,Unknown,Unknown,Montgomery County,Good,High
2405,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,Moderate,High,Low,Moderate,18,Unknown,Unknown,Dallas County,Good,High
2406,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,Moderate,High,Low,Moderate,18,Unknown,Unknown,Eddy County,Good,High
2407,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,Moderate,High,Low,Moderate,18,Unknown,Unknown,Montgomery County,Good,High
2408,Austin,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,Moderate,High,Low,Moderate,18,High,High,Travis County,Unknown,Unknown
2409,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,Moderate,High,Low,Moderate,18,Unknown,Unknown,Dallas County,Good,High
2410,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,Moderate,High,Low,Moderate,18,Unknown,Unknown,Eddy County,Good,High
2411,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,Moderate,High,Low,Moderate,18,Unknown,Unknown,Montgomery County,Good,High
2412,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,Moderate,High,Low,Moderate,18,Unknown,Unknown,Dallas County,Good,High
2413,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,Moderate,High,Low,Moderate,18,Unknown,Unknown,Eddy County,Good,High
2414,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,Moderate,High,Low,Moderate,18,Unknown,Unknown,Montgomery County,Good,High
2415,Houston,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,Moderate,High,Low,Moderate,18,Unknown,Unknown,Harris County,Unknown,Unknown
2416,Houston,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,Moderate,High,Low,Moderate,18,Unknown,Unknown,Tulsa County,Unknown,Unknown
2417,Houston,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,Moderate,High,Low,Moderate,18,Unknown,Unknown,Santa Rosa County,Unknown,Unknown
2418,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,Moderate,High,Low,Moderate,18,Unknown,Unknown,Dallas County,Good,High
2419,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,Moderate,High,Low,Moderate,18,Unknown,Unknown,Eddy County,Good,High
2420,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,Moderate,High,Low,Moderate,18,Unknown,Unknown,Montgomery County,Good,High
2421,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,Moderate,High,Low,Moderate,18,Unknown,Unknown,Dallas County,Good,High
2422,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,Moderate,High,Low,Moderate,18,Unknown,Unknown,Eddy County,Good,High
2423,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,Moderate,High,Low,Moderate,18,Unknown,Unknown,Montgomery County,Good,High
2424,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,Moderate,High,Low,Moderate,18,Unknown,Unknown,Dallas County,Good,High
2425,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,Moderate,High,Low,Moderate,18,Unknown,Unknown,Eddy County,Good,High
2426,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,Moderate,High,Low,Moderate,18,Unknown,Unknown,Montgomery County,Good,High
2427,Amarillo,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,Moderate,High,Low,Moderate,18,High,High,Potter County,Unknown,Unknown
2428,Amarillo,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,Moderate,High,Low,Moderate,18,High,High,Randall County,Unknown,Unknown
2429,Houston,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,Moderate,High,Low,Moderate,18,Unknown,Unknown,Harris County,Unknown,Unknown
2430,Houston,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,Moderate,High,Low,Moderate,18,Unknown,Unknown,Tulsa County,Unknown,Unknown
2431,Houston,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,Moderate,High,Low,Moderate,18,Unknown,Unknown,Santa Rosa County,Unknown,Unknown
2432,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,Moderate,High,Low,Moderate,18,Unknown,Unknown,Dallas County,Good,High
2433,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,Moderate,High,Low,Moderate,18,Unknown,Unknown,Eddy County,Good,High
2434,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,Moderate,High,Low,Moderate,18,Unknown,Unknown,Montgomery County,Good,High
2435,El Paso,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,Moderate,High,Low,Moderate,18,High,High,El Paso County,Moderate,High
2436,El Paso,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,Moderate,High,Low,Moderate,18,High,High,Hudspeth County,Moderate,High
2437,McAllen,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,Moderate,High,Low,Moderate,18,Unknown,Unknown,Unknown,Unknown,Unknown
2438,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,Moderate,High,Low,Moderate,18,Unknown,Unknown,Dallas County,Good,High
2439,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,Moderate,High,Low,Moderate,18,Unknown,Unknown,Eddy County,Good,High
2440,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,Moderate,High,Low,Moderate,18,Unknown,Unknown,Montgomery County,Good,High
2441,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,Moderate,High,Low,Moderate,18,Unknown,Unknown,Dallas County,Good,High
2442,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,Moderate,High,Low,Moderate,18,Unknown,Unknown,Eddy County,Good,High
2443,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,Moderate,High,Low,Moderate,18,Unknown,Unknown,Montgomery County,Good,High
2444,Houston,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,Moderate,High,Low,Moderate,18,Unknown,Unknown,Harris County,Unknown,Unknown
2445,Houston,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,Moderate,High,Low,Moderate,18,Unknown,Unknown,Tulsa County,Unknown,Unknown
2446,Houston,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,Moderate,High,Low,Moderate,18,Unknown,Unknown,Santa Rosa County,Unknown,Unknown
2447,San Antonio,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,Moderate,High,Low,Moderate,18,High,High,Bexar County,Unknown,Unknown
2448,San Antonio,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,Moderate,High,Low,Moderate,18,High,High,Harris County,Unknown,Unknown
2449,Houston,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,Moderate,High,Low,Moderate,18,Unknown,Unknown,Harris County,Unknown,Unknown
2450,Houston,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,Moderate,High,Low,Moderate,18,Unknown,Unknown,Tulsa County,Unknown,Unknown
2451,Houston,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,Moderate,High,Low,Moderate,18,Unknown,Unknown,Santa Rosa County,Unknown,Unknown
2452,San Antonio,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,Moderate,High,Low,Moderate,18,High,High,Bexar County,Unknown,Unknown
2453,San Antonio,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,Moderate,High,Low,Moderate,18,High,High,Harris County,Unknown,Unknown
2454,Austin,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,Moderate,High,Low,Moderate,18,High,High,Travis County,Unknown,Unknown
2455,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,Moderate,High,Low,Moderate,18,Unknown,Unknown,Dallas County,Good,High
2456,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,Moderate,High,Low,Moderate,18,Unknown,Unknown,Eddy County,Good,High
2457,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,High,Moderate,High,Low,Moderate,18,Unknown,Unknown,Montgomery County,Good,High
2458,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Low,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Dallas County,Good,High
2459,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Low,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Eddy County,Good,High
2460,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Low,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Montgomery County,Good,High
2461,Austin,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Low,Low,Moderate,Moderate,Moderate,18,High,High,Travis County,Unknown,Unknown
2462,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Low,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Dallas County,Good,High
2463,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Low,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Eddy County,Good,High
2464,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Low,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Montgomery County,Good,High
2465,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Low,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Dallas County,Good,High
2466,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Low,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Eddy County,Good,High
2467,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Low,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Montgomery County,Good,High
2468,Houston,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Low,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Harris County,Unknown,Unknown
2469,Houston,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Low,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Tulsa County,Unknown,Unknown
2470,Houston,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Low,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Santa Rosa County,Unknown,Unknown
2471,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Low,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Dallas County,Good,High
2472,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Low,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Eddy County,Good,High
2473,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Low,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Montgomery County,Good,High
2474,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Low,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Dallas County,Good,High
2475,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Low,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Eddy County,Good,High
2476,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Low,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Montgomery County,Good,High
2477,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Low,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Dallas County,Good,High
2478,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Low,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Eddy County,Good,High
2479,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Low,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Montgomery County,Good,High
2480,Amarillo,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Low,Low,Moderate,Moderate,Moderate,18,High,High,Potter County,Unknown,Unknown
2481,Amarillo,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Low,Low,Moderate,Moderate,Moderate,18,High,High,Randall County,Unknown,Unknown
2482,Houston,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Low,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Harris County,Unknown,Unknown
2483,Houston,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Low,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Tulsa County,Unknown,Unknown
2484,Houston,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Low,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Santa Rosa County,Unknown,Unknown
2485,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Low,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Dallas County,Good,High
2486,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Low,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Eddy County,Good,High
2487,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Low,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Montgomery County,Good,High
2488,El Paso,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Low,Low,Moderate,Moderate,Moderate,18,High,High,El Paso County,Moderate,High
2489,El Paso,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Low,Low,Moderate,Moderate,Moderate,18,High,High,Hudspeth County,Moderate,High
2490,McAllen,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Low,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Unknown,Unknown,Unknown
2491,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Low,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Dallas County,Good,High
2492,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Low,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Eddy County,Good,High
2493,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Low,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Montgomery County,Good,High
2494,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Low,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Dallas County,Good,High
2495,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Low,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Eddy County,Good,High
2496,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Low,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Montgomery County,Good,High
2497,Houston,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Low,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Harris County,Unknown,Unknown
2498,Houston,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Low,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Tulsa County,Unknown,Unknown
2499,Houston,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Low,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Santa Rosa County,Unknown,Unknown
2500,San Antonio,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Low,Low,Moderate,Moderate,Moderate,18,High,High,Bexar County,Unknown,Unknown
2501,San Antonio,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Low,Low,Moderate,Moderate,Moderate,18,High,High,Harris County,Unknown,Unknown
2502,Houston,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Low,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Harris County,Unknown,Unknown
2503,Houston,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Low,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Tulsa County,Unknown,Unknown
2504,Houston,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Low,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Santa Rosa County,Unknown,Unknown
2505,San Antonio,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Low,Low,Moderate,Moderate,Moderate,18,High,High,Bexar County,Unknown,Unknown
2506,San Antonio,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Low,Low,Moderate,Moderate,Moderate,18,High,High,Harris County,Unknown,Unknown
2507,Austin,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Low,Low,Moderate,Moderate,Moderate,18,High,High,Travis County,Unknown,Unknown
2508,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Low,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Dallas County,Good,High
2509,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Low,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Eddy County,Good,High
2510,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Low,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Montgomery County,Good,High
2511,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Moderate,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Dallas County,Good,High
2512,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Moderate,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Eddy County,Good,High
2513,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Moderate,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Montgomery County,Good,High
2514,Austin,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Moderate,Low,Moderate,Moderate,Moderate,18,High,High,Travis County,Unknown,Unknown
2515,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Moderate,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Dallas County,Good,High
2516,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Moderate,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Eddy County,Good,High
2517,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Moderate,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Montgomery County,Good,High
2518,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Moderate,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Dallas County,Good,High
2519,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Moderate,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Eddy County,Good,High
2520,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Moderate,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Montgomery County,Good,High
2521,Houston,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Moderate,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Harris County,Unknown,Unknown
2522,Houston,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Moderate,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Tulsa County,Unknown,Unknown
2523,Houston,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Moderate,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Santa Rosa County,Unknown,Unknown
2524,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Moderate,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Dallas County,Good,High
2525,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Moderate,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Eddy County,Good,High
2526,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Moderate,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Montgomery County,Good,High
2527,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Moderate,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Dallas County,Good,High
2528,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Moderate,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Eddy County,Good,High
2529,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Moderate,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Montgomery County,Good,High
2530,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Moderate,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Dallas County,Good,High
2531,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Moderate,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Eddy County,Good,High
2532,Dallas,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Moderate,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Montgomery County,Good,High
2533,Amarillo,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Moderate,Low,Moderate,Moderate,Moderate,18,High,High,Potter County,Unknown,Unknown
2534,Amarillo,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Moderate,Low,Moderate,Moderate,Moderate,18,High,High,Randall County,Unknown,Unknown
2535,Houston,TX,High,High,High,Shrinking,281.5,106.1,Moderate,Moderate,Low,Moderate,Moderate,Moderate,18,Unknown,Unknown,Harris County,Unknown,Unknown
